web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,detail,nombre_chambre,nombre_salle_bain,superficie,adresse,ville,prix,image_link-src
"1708115384-305","https://www.expat-dakar.com/appartements-meubles?page=21","Appartement meublé Almadies
500 m²
Almadies,
Dakar

dimanche, 19:56

30 000 F Cfa

777108923","https://www.expat-dakar.com/annonce/appartement-meuble-almadies-5750417","Appartement meublé Almadies","","1","500 m²","Almadies","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5422a7911a7818264cc770f3caf3afcf/-/horizon-files-prod/ed/picture/q2jrnjz2/06d3b15237ce4494858d4676f948fc8639144eae.jpg"
"1708115386-306","https://www.expat-dakar.com/appartements-meubles?page=21","Jolie studio chambre salon ngor Almadies
1 chambre40 m²
Almadies,
Dakar

dimanche, 19:56

30 000 F Cfa

777108923","https://www.expat-dakar.com/annonce/jolie-studio-chambre-salon-ngor-almadies-5702507","Jolie studio chambre salon ngor Almadies","1","1","40 m²","Almadies","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/18ee563da55e12b316bcd7fd45cd624d/-/horizon-files-prod/ed/picture/qq4dw8qj/3d583bffe6d9933ec31cc2a0d546de8b67058dcb.jpg"
"1708115391-307","https://www.expat-dakar.com/appartements-meubles?page=20","ALMADIE STUDIO CHAMBR SALON SPACIEUX
40 m²
Almadies,
Dakar

dimanche, 19:58

30 000 F Cfa

777108923","https://www.expat-dakar.com/annonce/almadie-studio-chambr-salon-spacieux-5820018","ALMADIE STUDIO CHAMBR SALON SPACIEUX","","1","40 m²","Almadies","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/17ff7b62627d862169f7020420419945/-/horizon-files-prod/ed/picture/qdew8j80/fd23ef72ac399dbae6a16b2f75328692c17a66b0.jpg"
"1708115394-308","https://www.expat-dakar.com/appartements-meubles?page=20","STUDIO MEUBLÉ HLM GRAND YOFF
1 chambre100 m²
Hlm grand-yoff,
Dakar

lundi, 08:16

20 000 F Cfa

783382159

778264574","https://www.expat-dakar.com/annonce/studio-meuble-hlm-grand-yoff-5997049","STUDIO MEUBLÉ HLM GRAND YOFF","1","1","100 m²","Hlm grand-yoff","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d9db4b6e26d4756f436b81be4db6a05c/-/horizon-files-prod/ed/picture/qngxkpkx/0f2218212dfb1483c84c0556d103a417b02297af.jpg"
"1708115397-309","https://www.expat-dakar.com/appartements-meubles?page=20","Mini studio à louer
1 chambre49 m²
Ouest foire,
Dakar

lundi, 10:50

17 000 F Cfa

777522202","https://www.expat-dakar.com/annonce/mini-studio-a-louer-5895036","Mini studio à louer","1","1","49 m²","Ouest foire","Dakar","17 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/39992b7d6113d0ae3768363a0a36567b/-eyJvciI6MjcwfQ%3D%3D/horizon-files-prod/ed/picture/qkrggdj8/931d66e8d199f66a7e16db246c03ee2763658bf6.jpg"
"1708115399-310","https://www.expat-dakar.com/appartements-meubles?page=20","Appartement meublé à louer à Hann Maristes

Hann maristes,
Dakar

lundi, 11:51

25 000 F Cfa

776371133","https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-a-hann-maristes-5976960","Appartement meublé à louer à Hann Maristes","","","","Hann maristes","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6cfc4ca35ba6e52d2530bbbcca87afb6/-/horizon-files-prod/ed/picture/qpd67nwp/2dee5b7ab8ff99d74b1921174427398761eeeffe.jpg"
"1708115402-311","https://www.expat-dakar.com/appartements-meubles?page=20","chambre meublé a louer par nuitée
20 chambre14 m²
Cité keur gorgui,
Dakar

lundi, 12:02

Vendeur vérifié

15 000 F Cfa

772350505","https://www.expat-dakar.com/annonce/chambre-meuble-a-louer-par-nuitee-5957848","chambre meublé a louer par nuitée","20","20","14 m²","Cité keur gorgui","Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f15949b89f765ff1bec33d42abd1cee8/-/horizon-files-prod/ed/picture/q9m9gd25/823044fce3de8c194892e123215c148af40b5cbf.jpg"
"1708115404-312","https://www.expat-dakar.com/appartements-meubles?page=20","Apparemment meublé entièrement équipée à louer aux mamelles
2 chambre
Mamelles,
Dakar

lundi, 12:09

15 000 F Cfa

774237864

773812792

338604199","https://www.expat-dakar.com/annonce/apparemment-meuble-entierement-equipee-a-louer-aux-mamelles-5969681","Apparemment meublé entièrement équipée à louer aux mamelles","2","2","","Mamelles","Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a200d38be22a61ae5329ff9554379ac9/-/horizon-files-prod/ed/picture/qj4r294r/fb9161f50d7bde474a31adf6aaf4df4473eec4a3.jpg"
"1708115409-313","https://www.expat-dakar.com/appartements-meubles?page=20","Appartement F2 meublé à louer aux Almadies (Philip Morris)
1 chambre64 m²
Almadies,
Dakar

lundi, 15:44

40 000 F Cfa

777758713

777758713","https://www.expat-dakar.com/annonce/appartement-f2-meuble-a-louer-aux-almadies-philip-morris-4490362","Appartement F2 meublé à louer aux Almadies (Philip Morris)","1","","64 m²","Almadies","Dakar","40 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5ca413b26dc953c6f30f266c8351a4f6/-/horizon-files-prod/ed/picture/qdvkqz2/c400e25cc4367629492d46a828034b0c5bd1ab47.jpg"
"1708115413-314","https://www.expat-dakar.com/appartements-meubles?page=20","Studio meublé
1 chambre100 m²
Sicap Sacré-cœur,
Dakar

lundi, 15:47

35 000 F Cfa

775158519

775158519","https://www.expat-dakar.com/annonce/studio-meuble-3620915","Studio meublé","1","1","100 m²","Sicap Sacré-cœur","Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/59468df87933928e98620401effb832d/-/horizon-files-prod/ed/picture/qjg2464/fd6e42e03a224d09b84456cdde6e8007f017b966.jpg"
"1708115417-315","https://www.expat-dakar.com/appartements-meubles?page=20","Appartements meublés haut standing
2 chambre110 m²
Sicap foire,
Dakar

lundi, 17:09

Vendeur vérifié

60 000 F Cfa

771740667","https://www.expat-dakar.com/annonce/appartements-meubles-haut-standing-4618621","Appartements meublés haut standing","2","3","110 m²","Sicap foire","Dakar","60 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c5e1d8ab9d4e40bf7d68982423d3f019/-/horizon-files-prod/ed/picture/qznk0qr/b3817257ea17ec656bfb327c6328ba7ce1431b5c.jpg"
"1708115423-316","https://www.expat-dakar.com/appartements-meubles?page=20","Chambre et studio meublé climatisé à louer par jours
20 chambre16 m²
Cité keur gorgui,
Dakar

lundi, 19:51

Vendeur vérifié

25 000 F Cfa

772350505","https://www.expat-dakar.com/annonce/chambre-et-studio-meuble-climatise-a-louer-par-jours-5957844","Chambre et studio meublé climatisé à louer par jours","20","17","16 m²","Cité keur gorgui","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/99d76ca45552ce04a6ea3c4d6fc67c85/-/horizon-files-prod/ed/picture/q6xk5m26/f2c654cd70ab7dae3808058e428101952f6efd71.jpg"
"1708115434-317","https://www.expat-dakar.com/appartements-meubles?page=19","appartement 2 chambres salon liberté 6 extension
2 chambre80 m²
Liberte 6 extension,
Dakar

mardi, 06:40

30 000 F Cfa

776269092","https://www.expat-dakar.com/annonce/appartement-2-chambres-salon-liberte-6-extension-5995114","appartement 2 chambres salon liberté 6 extension","2","3","80 m²","Liberte 6 extension","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ce723747e81cc056843024536365c05a/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qkrgdmd8/4547a1d9f2e33bcb04e6a693ce3c642566265695.jpg"
"1708115436-318","https://www.expat-dakar.com/appartements-meubles?page=19","MINI STUDIO MEUBLÉ À LOUER
1 chambre16 m²
Sicap Liberté,
Dakar

mardi, 09:26

15 000 F Cfa

777813153

768111211","https://www.expat-dakar.com/annonce/mini-studio-meuble-a-louer-3344741","MINI STUDIO MEUBLÉ À LOUER","1","1","16 m²","Sicap Liberté","Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c20a50864c9d90434444a757f6d3be6d/-/horizon-files-prod/ed/picture/q5q942n/a62b07537fbb569573e515753cbe5b2b9ca371aa.jpg"
"1708115439-319","https://www.expat-dakar.com/appartements-meubles?page=19","Mini Appartement 2 chambres salon au virage avec vu sur mer
2 chambre
Almadies,
Dakar

mardi, 10:25

Vendeur vérifié

30 000 F Cfa

778057481

708832038","https://www.expat-dakar.com/annonce/mini-appartement-2-chambres-salon-au-virage-avec-vu-sur-mer-5984115","Mini Appartement 2 chambres salon au virage avec vu sur mer","2","","","Almadies","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/afd30b48f563571c57600b1b42d19efa/-/horizon-files-prod/ed/picture/qj4rwv86/d9bbc0934fb85e5c113b001ce37f240bb5c25cd1.jpg"
"1708115445-320","https://www.expat-dakar.com/appartements-meubles?page=19","TRÈS COSY APPARTEMENT MEUBLÉ A LOUER AUX ALMADIES
1 chambre250 m²
Almadies,
Dakar

mardi, 11:38

2 800 000 F Cfa

785393382

775452867","https://www.expat-dakar.com/annonce/tres-cosy-appartement-meuble-a-louer-aux-almadies-5936463","TRÈS COSY APPARTEMENT MEUBLÉ A LOUER AUX ALMADIES","1","3","250 m²","Almadies","Dakar","2 800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9a6b151a1fb16098bb2b4dfd919637f4/-/horizon-files-prod/ed/picture/q56xr5gp/2754e6ebc7db1a0fc9af7c2b59bd8e5b307eeac4.jpg"
"1708115448-321","https://www.expat-dakar.com/appartements-meubles?page=19","Appartement meublé à louer à Sicap Foire
6 chambre
Grand-Yoff,
Dakar

mardi, 11:54

12 500 F Cfa

781499607

773960784","https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-a-sicap-foire-2752104","Appartement meublé à louer à Sicap Foire","6","","","Grand-Yoff","Dakar","12 500 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/92e9a5556aeec4a09c8b8dc5a14f55b9/-/horizon-files-prod/ed/picture/migrated/qvg04zw/3bf02f49fc2490f8435bd599889324e9ea045beb.jpg"
"1708115452-322","https://www.expat-dakar.com/appartements-meubles?page=19","Studio meublé à Liberté 5
1 chambre80 m²
Sicap Liberté,
Dakar

mardi, 12:35

15 000 F Cfa

773375922

770764075","https://www.expat-dakar.com/annonce/studio-meuble-a-liberte-5-5680496","Studio meublé à Liberté 5","1","1","80 m²","Sicap Liberté","Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0f9d8cc57f7d02e516d8a00a1159f310/-/horizon-files-prod/ed/picture/q8vzmnx9/66e4a3227a44e451cc71394622c0ec5e8e0d99d7.jpg"
"1708115455-323","https://www.expat-dakar.com/appartements-meubles?page=19","Studio meublé aux Almadies
1 chambre4 m²
Almadies,
Dakar

mardi, 12:51

30 000 F Cfa

777108923","https://www.expat-dakar.com/annonce/studio-meuble-aux-almadies-5543335","Studio meublé aux Almadies","1","1","4 m²","Almadies","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/da0572737cdf8a74df04141e1b3726c6/-eyJvciI6OTB9/horizon-files-prod/ed/picture/qgqq7k9e/57eb3a9c14c09ccef5fc37e1f800adb71248d35a.jpg"
"1708115459-324","https://www.expat-dakar.com/appartements-meubles?page=19","Appartement meublé à louer à Almadies
1 chambre90 m²
Ngor,
Dakar

mardi, 13:06

20 000 F Cfa

771667335

765360076","https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-a-almadies-2728129","Appartement meublé à louer à Almadies","1","2","90 m²","Ngor","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cdab95edf18324155f8f6b655ed2521a/-/horizon-files-prod/ed/picture/migrated/qjp94j4/6adf2a6084e45e4af47552b0130fb32961139ca4.jpg"
"1708115465-325","https://www.expat-dakar.com/appartements-meubles?page=19","Studio meublé haut standing
2 chambre70 m²
Amitié,
Dakar

mardi, 13:45

50 000 F Cfa

784729595","https://www.expat-dakar.com/annonce/studio-meuble-haut-standing-5517467","Studio meublé haut standing","2","2","70 m²","Amitié","Dakar","50 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ed26cbd6496532cf6513faa2c5d5860c/-/horizon-files-prod/ed/picture/q788r5qn/512f63d87477481d94582305612a1ed5d8a63766.jpg"
"1708115468-326","https://www.expat-dakar.com/appartements-meubles?page=19","Appartement meublé à louer à VDN
1 chambre
VDN,
Dakar

mardi, 15:06

25 000 F Cfa

781221579","https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-a-vdn-2723451","Appartement meublé à louer à VDN","1","1","","VDN","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9b70c42e505d9ba52d67c103a95e6823/-/horizon-files-prod/ed/picture/migrated/q0nx6wj/0a9a15b8db2ed690bf275fb09f8065b191ac2520.jpg"
"1708115473-327","https://www.expat-dakar.com/appartements-meubles?page=18","Studio climatisé, meublé
2 chambre90 m²
Hann maristes,
Dakar

mardi, 19:19

25 000 F Cfa

773933792","https://www.expat-dakar.com/annonce/studio-climatise-meuble-5835494","Studio climatisé, meublé","2","","90 m²","Hann maristes","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5f7c94252ab91da9b4faa9092f247966/-/horizon-files-prod/ed/picture/qwezdm76/8c8a5732a00a40f89e9afaffc81b0ad0b9e4232f.jpg"
"1708115477-328","https://www.expat-dakar.com/appartements-meubles?page=18","Appartement à louer

Autres,
Autres

mardi, 21:25

500 000 F Cfa

766343415

776108934","https://www.expat-dakar.com/annonce/appartement-a-louer-5908317","Appartement à louer","","","","Autres","Autres","500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cc6cd657b48c5e94e4ed50152479085e/-/horizon-files-prod/ed/picture/q2jq0eke/50836d24a3745cfaf2f581009f667bfc52fe8cbc.jpg"
"1708115479-329","https://www.expat-dakar.com/appartements-meubles?page=18","appartement à louer au plateau

Plateau,
Dakar

mercredi, 10:54

32 500 F Cfa

705657870","https://www.expat-dakar.com/annonce/appartement-a-louer-au-plateau-3989263","appartement à louer au plateau","","","","Plateau","Dakar","32 500 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1d94548bbd6d878b043c22e40d66efcd/-/horizon-files-prod/ed/picture/q50wq9x/a582c366c060cf0e40b15c6b21299986578244b5.jpg"
"1708115483-330","https://www.expat-dakar.com/appartements-meubles?page=18","Studio meublé à Mariste
1 chambre50 m²
Hann maristes,
Dakar

mercredi, 13:06

15 000 F Cfa

777217421","https://www.expat-dakar.com/annonce/studio-meuble-a-mariste-3885703","Studio meublé à Mariste","1","1","50 m²","Hann maristes","Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5d1c8a54a499f6ce6b4fcedc7d37bd83/-/horizon-files-prod/ed/picture/q040qne/01daba69fa35ab10ac32ce50b5ac5e0219257419.jpg"
"1708115486-331","https://www.expat-dakar.com/appartements-meubles?page=18","Appartement avec piscine a saly
2 chambre125 m²
Saly,
Thiès

mercredi, 13:06

50 000 F Cfa

777217421","https://www.expat-dakar.com/annonce/appartement-avec-piscine-a-saly-5360184","Appartement avec piscine a saly","2","","125 m²","Saly","Thiès","50 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7699908bb7f1d7273526828cd1879fa7/-/horizon-files-prod/ed/picture/qderv2gg/c1c7e225233bcfc2eb02e0d318c23c8d0e172c0d.jpg"
"1708115489-332","https://www.expat-dakar.com/appartements-meubles?page=18","Appartement meublé à louer à mermoz
3 chambre
Mermoz,
Dakar

mercredi, 13:12

1 800 000 F Cfa

774449704

763484712","https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-a-mermoz-5998955","Appartement meublé à louer à mermoz","3","","","Mermoz","Dakar","1 800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/56d840aaa1a37c5f08a16e934494e254/-/horizon-files-prod/ed/picture/qxj2nkzv/d92676b76363586355b4841b8342645d33fa6500.jpg"
"1708115492-333","https://www.expat-dakar.com/appartements-meubles?page=18","Appartement meublé à louer aux Almadies
2 chambre
Almadies,
Dakar

mercredi, 13:16

1 200 000 F Cfa

774449704

763484712","https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-aux-almadies-5998965","Appartement meublé à louer aux Almadies","2","","","Almadies","Dakar","1 200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/4a9256c2890a19cf6b88e0246c0e254b/-/horizon-files-prod/ed/picture/qzvdqj58/1b8bdce50787b9889a25467dea4fd963bb731114.jpg"
"1708115495-334","https://www.expat-dakar.com/appartements-meubles?page=18","Bel appartement meublé Fann Résidence
1 chambre
Fann,
Dakar

mercredi, 13:37

700 000 F Cfa

774823430

776548731

774836846","https://www.expat-dakar.com/annonce/bel-appartement-meuble-fann-residence-5998984","Bel appartement meublé Fann Résidence","1","1","","Fann","Dakar","700 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/465dc4e9c19fab83452631135758027c/-/horizon-files-prod/ed/picture/qdekz2zw/391263ed75edf7d5139652a19d9125c03c136ffe.jpg"
"1708115498-335","https://www.expat-dakar.com/appartements-meubles?page=18","F3 meublé à louer au Point E
2 chambre
Point-e,
Dakar

mercredi, 13:57

900 000 F Cfa

776454715

776454715

778145360","https://www.expat-dakar.com/annonce/f3-meuble-a-louer-au-point-e-5999003","F3 meublé à louer au Point E","2","2","","Point-e","Dakar","900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a1415de35f29bb33b54976ad8e6accf8/-/horizon-files-prod/ed/picture/q0gwx9xm/99236ebccece3376b9268a26e38d0029be4c1099.jpg"
"1708115502-336","https://www.expat-dakar.com/appartements-meubles?page=18","Appartement à louer
2 chambre12 m²
Almadies,
Dakar

mercredi, 14:39

776401292","https://www.expat-dakar.com/annonce/appartement-a-louer-5999036","Appartement à louer","2","3","12 m²","Almadies","Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5e4cb06e6dae772fa30ea66bec69118a/-/horizon-files-prod/ed/picture/qkrgdxk2/ce877a8446c75d88e332c463026472bead017cc0.jpg"
"1708115508-337","https://www.expat-dakar.com/appartements-meubles?page=17","Studio meublé à Cices foire

Sicap foire,
Dakar

mercredi, 15:46

23 000 F Cfa

781243242

777445393

778154497","https://www.expat-dakar.com/annonce/studio-meuble-a-cices-foire-2752045","Studio meublé à Cices foire","","","","Sicap foire","Dakar","23 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/83ac2cf28fb7eec8d540d63472593e78/-/horizon-files-prod/ed/picture/migrated/qq2r0jw/fad0d5321924cf8a4f357581978d0c71fa442bce.jpg"
"1708115511-338","https://www.expat-dakar.com/appartements-meubles?page=17","Résidence meublée à Ngor Almadie
8 chambre200 m²
Almadies,
Dakar

mercredi, 18:04

20 000 F Cfa

773780262

761472486

761472486","https://www.expat-dakar.com/annonce/residence-meublee-a-ngor-almadie-3890489","Résidence meublée à Ngor Almadie","8","8","200 m²","Almadies","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/641787b120691a40bf83c62d7adb803c/-/horizon-files-prod/ed/picture/q76d0wg/764b2eef853d4e1e306d939f136cb5ede237fd47.jpg"
"1708115513-339","https://www.expat-dakar.com/appartements-meubles?page=17","Studio meublé à Sacré Coeur
1 chambre70 m²
Sacré-cœur,
Dakar

mercredi, 19:45

20 000 F Cfa

775635799","https://www.expat-dakar.com/annonce/studio-meuble-a-sacre-coeur-5965110","Studio meublé à Sacré Coeur","1","","70 m²","Sacré-cœur","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7f4207ae3959b4809efb6c45db061aa7/-/horizon-files-prod/ed/picture/qrzv58kj/8505c9763f60fdc700a6284d904ccba8a496084a.jpg"
"1708115516-340","https://www.expat-dakar.com/appartements-meubles?page=17","Chambre meublée à louer - quartier Grand Mbour
1 chambre
Mbour,
Thiès

jeudi, 02:12

18 000 F Cfa

773858720","https://www.expat-dakar.com/annonce/chambre-meublee-a-louer-quartier-grand-mbour-5501197","Chambre meublée à louer - quartier Grand Mbour","1","1","","Mbour","Thiès","18 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3b8e50a4a48c50f28485cd768a7140f1/-/horizon-files-prod/ed/picture/q4447wdp/8e903f5aa63baa88b79183a411f90e7184ec96da.jpg"
"1708115519-341","https://www.expat-dakar.com/appartements-meubles?page=17","Appartement meublé à hann mariste

Hann Bel-Air,
Dakar

8. janv., 12:52

22 500 F Cfa

783079494

776220307

771803231","https://www.expat-dakar.com/annonce/appartement-meuble-a-hann-mariste-2724516","Appartement meublé à hann mariste","","","","Hann Bel-Air","Dakar","22 500 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d03454167f237f0fcf98eb5c82bc245a/-/horizon-files-prod/ed/picture/migrated/qkppkq2/e07a4ecf8704a2ff5d6c0147dce4b9c21381ff3c.jpg"
