web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,detail,nombre_chambre,nombre_salle_bain,superficie,adresse,ville,prix,image_link-src
"1708113328-268","https://www.expat-dakar.com/appartements-a-louer?page=24","Studio F2 semi meublé à louer à Mermoz derrière grand Auchan
1 chambre100 m²
Mermoz,
Dakar

1. févr., 22:36

300 000 F Cfa

766032969

772311752","https://www.expat-dakar.com/annonce/studio-f2-semi-meuble-a-louer-a-mermoz-derriere-grand-auchan-5995166","Studio F2 semi meublé à louer à Mermoz derrière grand Auchan","1","","1 chambre

1 salon avec balcon

1 cuisine équipée

1 Toilettes visiteurs

1 terrasse privée","Mermoz","Dakar","300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/182826a18e7d088b901f3b2091c899f7/-/horizon-files-prod/ed/picture/q6xk27w4/357ce6f4a80596554fa253e27d68559d87d1e02b.jpg"
"1708113331-269","https://www.expat-dakar.com/appartements-a-louer?page=24","Appartement F6 tout neuf à louer à Dakar plateau
4 chambre285 m²
Plateau,
Dakar

lundi, 14:30

Vendeur vérifié

1 550 000 F Cfa

774723333","https://www.expat-dakar.com/annonce/appartement-f6-tout-neuf-a-louer-a-dakar-plateau-5994272","Appartement F6 tout neuf à louer à Dakar plateau","4","","Commodites:

Parking sous-sol, salle de sport, piscine.","Plateau","Dakar","1 550 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f2a56cdd828419712117740dfecab42f/-/horizon-files-prod/ed/picture/qwe25d4d/072cadc0e4a09c57018692e5bca8b1ab3574ebcb.jpg"
"1708113333-270","https://www.expat-dakar.com/appartements-a-louer?page=24","DUPLEX AUX ALMADIES
3 chambre
Almadies,
Dakar

1. févr., 22:46

700 000 F Cfa

773752863

771059344","https://www.expat-dakar.com/annonce/duplex-aux-almadies-5995440","DUPLEX AUX ALMADIES","3","4","","Almadies","Dakar","700 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a274b5d7c8f1aa2fe0c9d98d0e261cbe/-/horizon-files-prod/ed/picture/qdekze0r/c5b94eded918c66cb0fcdb7dac506f8e4316a3e6.jpg"
"1708113336-271","https://www.expat-dakar.com/appartements-a-louer?page=24","APPARTEMENT NGOR ALMADIES
3 chambre
Almadies,
Dakar

1. févr., 22:59

900 000 F Cfa

773752863

771059344","https://www.expat-dakar.com/annonce/appartement-ngor-almadies-5995444","APPARTEMENT NGOR ALMADIES","3","3","Il est composé de 3 chambres avec salle d'eau, 1 salon , 1 cuisine avec des placards avec sortie buanderie et 1 toilette visiteur.","Almadies","Dakar","900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2559900ad30ba99e9b82f8d96c011d2e/-/horizon-files-prod/ed/picture/q6xk2xnd/390a3995a6599bc005f77dca1b0b2d7c833e7862.jpg"
"1708113338-272","https://www.expat-dakar.com/appartements-a-louer?page=24","DUPLEX NGOR ALMADIES
6 chambre
Almadies,
Dakar

1. févr., 23:58

900 000 F Cfa

773752863

771059344","https://www.expat-dakar.com/annonce/duplex-ngor-almadies-5995451","DUPLEX NGOR ALMADIES","6","4","L' Appartement rdc et 1er étage est composé de 5 chambres avec salle d'eau, 2 salon, 1 salle a manger, 1 patio, 1 toilette visiteur","Almadies","Dakar","900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1ca1989b64e8830ac7bb0f365968685e/-/horizon-files-prod/ed/picture/qq47k49v/3d843c1e24b620d71863031d9c0f416020f2d980.jpg"
"1708113343-273","https://www.expat-dakar.com/appartements-a-louer?page=23","APPARTEMENT AU VIRAGE
3 chambre
Virage,
Dakar

2. févr., 00:03

1 600 000 F Cfa

773752863

771059344","https://www.expat-dakar.com/annonce/appartement-au-virage-5995452","APPARTEMENT AU VIRAGE","3","4","Piscine commune, Salle de sport, terrassé privée, Ascenseur, groupe électrogène, réservoir d'eau, parking, sécurité 24h/24","Virage","Dakar","1 600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5f92a1e7f6f0541637ad26252eedf8a7/-/horizon-files-prod/ed/picture/q8v52vpx/d98857a3abfc8d30817f7c5e14c364d5688c34d9.jpg"
"1708113346-274","https://www.expat-dakar.com/appartements-a-louer?page=23","APPARTEMENT A LOUER MERMOZ
3 chambre
Mermoz,
Dakar

2. févr., 00:13

1 500 000 F Cfa

773752863

771059344","https://www.expat-dakar.com/annonce/appartement-a-louer-mermoz-5995455","APPARTEMENT A LOUER MERMOZ","3","3","Un immeuble en R+7 bien placé à Mermoz composé de plusieurs appartements en F3 et F4 avec toutes les commodités, ascenseur, groupe électrogène, sécurité 24h/24 et piscine sur le rooftop.","Mermoz","Dakar","1 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f34d156ed253c8286b0d75279f2ed9f6/-/horizon-files-prod/ed/picture/qxj2njgm/5515f0206c2cf07363088c22815c0a1b3f8e34a6.jpg"
"1708113348-275","https://www.expat-dakar.com/appartements-a-louer?page=23","APPARTEMENT AUX MAMELLES
3 chambre
Mamelles,
Dakar

2. févr., 00:19

2 000 000 F Cfa

773752863

771059344","https://www.expat-dakar.com/annonce/appartement-aux-mamelles-5995456","APPARTEMENT AUX MAMELLES","3","4","Un nouvel immeuble R+6 aux mamelles composé de deux appartements F4 par niveau et d'un duplex. Le tout avec une salle de sport et espace plein air aménagé sur le rooftop.","Mamelles","Dakar","2 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/aee3c3b92b5a7a8caaefc50681669417/-/horizon-files-prod/ed/picture/qm5pk56w/64438824be86b30fd30f8ae04a9ef1f01c0a4137.jpg"
"1708113351-276","https://www.expat-dakar.com/appartements-a-louer?page=23","APPARTEMENT AUX MAMELLES
3 chambre
Mamelles,
Dakar

2. févr., 00:56

600 000 F Cfa

773752863

771059344","https://www.expat-dakar.com/annonce/appartement-aux-mamelles-5995462","APPARTEMENT AUX MAMELLES","3","4","","Mamelles","Dakar","600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5c56ca699e7838912f875b01edb1a050/-/horizon-files-prod/ed/picture/qdekzedr/430bc7aa54f9255fe9e095647dc783ebf36f895f.jpg"
"1708113353-277","https://www.expat-dakar.com/appartements-a-louer?page=23","APPARTEMENT AU VIRAGE
3 chambre
Virage,
Dakar

2. févr., 07:00

773752863

771059344","https://www.expat-dakar.com/annonce/appartement-au-virage-5995453","APPARTEMENT AU VIRAGE","3","3","Résidence AQUANIQUE","Virage","Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/74db35df58da40f7a04069a1283c7210/-/horizon-files-prod/ed/picture/q4482402/cae165d9576060c4dec1c3686242bb1c196f89b4.jpg"
"1708113356-278","https://www.expat-dakar.com/appartements-a-louer?page=23","APPARTEMENTS A LOUER HANGARS PÈLERINS
3 chambre
Cité biagui,
Dakar

2. févr., 09:08

450 000 F Cfa

773752863

771059344","https://www.expat-dakar.com/annonce/appartements-a-louer-hangars-pelerins-5995662","APPARTEMENTS A LOUER HANGARS PÈLERINS","3","3","Appartement neuf de 3 chambres, 2 salles d'eau, 1 salon, 1 cuisine équipée de placards, place de parking. Immeuble accessible. Service de gardiennage. Non loin de Virage et des Almadies.","Cité biagui","Dakar","450 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c04b77d6c29afe87cd97210f5cc7e5c6/-/horizon-files-prod/ed/picture/qdekzegw/ba34f2c19c1eb1ad072f08e7a27bcfad79e557a9.jpg"
"1708113358-279","https://www.expat-dakar.com/appartements-a-louer?page=23","APPARTEMENTS AUX MAMELLES
3 chambre
Mamelles,
Dakar

2. févr., 09:12

600 000 F Cfa

773752863

771059344","https://www.expat-dakar.com/annonce/appartements-aux-mamelles-5995666","APPARTEMENTS AUX MAMELLES","3","3","","Mamelles","Dakar","600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/451e1b6f1d1bcbdd54c2a8cd2f6e65ae/-/horizon-files-prod/ed/picture/q6xk2xjn/97c4c01c88fa5b70b58cc94fa78a025ac6b2452b.jpg"
"1708113361-280","https://www.expat-dakar.com/appartements-a-louer?page=23","Appartement à louer à Ngor Almadies
3 chambre
Ngor,
Dakar

2. févr., 12:00

599 999 F Cfa

772297431

776497793

775381096","https://www.expat-dakar.com/annonce/appartement-a-louer-a-ngor-almadies-5858431","Appartement à louer à Ngor Almadies","3","2","L'immeuble dispose de plusieurs commodités à savoir une terrasse entièrement aménagée surplombant la mer. Vous disposez également d'une place de parking privé et d'un poste de sécurité 24/7 et d'un entretien des parties communes.","Ngor","Dakar","599 999 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3006329c9fe6f971916310072873f09d/-/horizon-files-prod/ed/picture/q448jnnr/5e4ef9c8376e0d4ac2278ca2072e44626f8d0a07.jpg"
"1708113363-281","https://www.expat-dakar.com/appartements-a-louer?page=23","STUDIO à louer Ngor Almadies à la cité SOCABEG
1 chambre
Ngor,
Dakar

2. févr., 12:01

450 000 F Cfa

772297431

776497793

775381096","https://www.expat-dakar.com/annonce/studio-a-louer-ngor-almadies-a-la-cite-socabeg-5922360","STUDIO à louer Ngor Almadies à la cité SOCABEG","1","","","Ngor","Dakar","450 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/28207240094f3bb8fa3ab3869073f70f/-/horizon-files-prod/ed/picture/qpd60m0m/3efa2376af50a9f286dce4862a400a73a11a7d2d.jpg"
"1708113366-282","https://www.expat-dakar.com/appartements-a-louer?page=23","Appartement à louer
3 chambre12 m²
Plateau,
Dakar

2. févr., 12:24

2 000 000 F Cfa

776401292","https://www.expat-dakar.com/annonce/appartement-a-louer-5995837","Appartement à louer","3","5","","Plateau","Dakar","2 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ea5c2c51ab88fa938b58b5c6cada39e5/-/horizon-files-prod/ed/picture/qj4rdjj4/5253229b845d259a3e981c866064d7f67ab4de20.jpg"
"1708113371-283","https://www.expat-dakar.com/appartements-a-louer?page=22","DUPLEX A LOUER SACRÉ CŒUR
4 chambre
Sacré-cœur,
Dakar

2. févr., 12:51

600 000 F Cfa

773752863

771059344","https://www.expat-dakar.com/annonce/duplex-a-louer-sacre-coeur-5995858","DUPLEX A LOUER SACRÉ CŒUR","4","4","1 chambre salle d eau
2 pièces simple
cuisine
1 toilette visiteur","Sacré-cœur","Dakar","600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/952f7713298c34d783c4f2e73a997aac/-/horizon-files-prod/ed/picture/qkrgd5gm/48c9d8375b652605f8595b82823d9a5bb1c46cfd.jpg"
"1708113374-284","https://www.expat-dakar.com/appartements-a-louer?page=22","Apartement 4 chambres à louer à Mermoz
4 chambre200 m²
Mermoz,
Dakar

2. févr., 12:53

2 200 000 F Cfa

773121354","https://www.expat-dakar.com/annonce/apartement-4-chambres-a-louer-a-mermoz-5995835","Apartement 4 chambres à louer à Mermoz","4","5","","Mermoz","Dakar","2 200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7d6930a82dbb1ed5c36afe79b9a148a1/-/horizon-files-prod/ed/picture/qgq9kgq2/43c54f59ad5998a1c340f15487f49db300645c5a.jpg"
"1708113377-285","https://www.expat-dakar.com/appartements-a-louer?page=22","Magnifique appartement à louer à mixta
2 chambre
Cite Mixta,
Dakar

2. févr., 13:06

Vendeur vérifié

500 000 F Cfa

760168017

760168017

760168017","https://www.expat-dakar.com/annonce/magnifique-appartement-a-louer-a-mixta-5864927","Magnifique appartement à louer à mixta","2","","","Cite Mixta","Dakar","500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a8f73fb8903dd3da8ae8d5469b6caf98/-/horizon-files-prod/ed/picture/qngx5ekk/14a4684fa3035b4c045add81cedd5ade26410757.jpg"
"1708113379-286","https://www.expat-dakar.com/appartements-a-louer?page=22","Appartement meublé à Thiès, idéal pour les vacances
2 chambre92 m²
Thiès,
Thiès

2. févr., 15:26

773609292","https://www.expat-dakar.com/annonce/appartement-meuble-a-thies-ideal-pour-les-vacances-5784945","Appartement meublé à Thiès, idéal pour les vacances","2","2","","Thiès","Thiès","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c16115cbcce1d00fb46d338140056bea/-/horizon-files-prod/ed/picture/q787qp08/f2c242ecdf641f5b7283e4239e8c997bae64bc14.jpg"
"1708113381-287","https://www.expat-dakar.com/appartements-a-louer?page=22","Apartement à louer aux Almadie Philippe moris
3 chambre200 m²
Almadies,
Dakar

2. févr., 13:48

800 000 F Cfa

773121354","https://www.expat-dakar.com/annonce/apartement-a-louer-aux-almadie-philippe-moris-5995893","Apartement à louer aux Almadie Philippe moris","3","4","","Almadies","Dakar","800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5c1257db2dd0a9f5f6adb7d9819d7244/-/horizon-files-prod/ed/picture/qngxkdpk/cd3ae7603815c1cb51d2e0ce8940d40221e38b54.jpg"
"1708113384-288","https://www.expat-dakar.com/appartements-a-louer?page=22","APPARTEMENT AUX MAMELLES
2 chambre
Mamelles,
Dakar

2. févr., 14:04

280 000 F Cfa

773752863

771059344","https://www.expat-dakar.com/annonce/appartement-aux-mamelles-5995938","APPARTEMENT AUX MAMELLES","2","3","","Mamelles","Dakar","280 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/93ef9b2c956eda46c313e680d836d6d3/-/horizon-files-prod/ed/picture/qpd65w0r/244e1491a82ce5af1073b0b0cf0bf952a6e2e715.jpg"
"1708113387-289","https://www.expat-dakar.com/appartements-a-louer?page=22","Appartement F4 à louer à Mermoz Pyrotechnie
3 chambre
Mermoz,
Dakar

26. janv., 16:14

900 000 F Cfa

776454715

776454715

778145360","https://www.expat-dakar.com/annonce/appartement-f4-a-louer-a-mermoz-pyrotechnie-5981945","Appartement F4 à louer à Mermoz Pyrotechnie","3","","Loyer mensuel 900.000 FCFA","Mermoz","Dakar","900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a8102813d52fab4605dd6fda1da8aa20/-/horizon-files-prod/ed/picture/q785mz0d/5739a0ed26d75d16daa1e962293f8a257ab1f0e4.jpg"
"1708113389-290","https://www.expat-dakar.com/appartements-a-louer?page=22","Appartement à louer aux almadies
3 chambre
Almadies,
Dakar

18. janv., 12:03

800 000 F Cfa

776454715

776454715

778145360","https://www.expat-dakar.com/annonce/appartement-a-louer-aux-almadies-5918098","Appartement à louer aux almadies","3","3","","Almadies","Dakar","800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3674da17352881a27e9facb0cbc9a93c/-/horizon-files-prod/ed/picture/qrzvre55/0592792fffcb7dd37a4d73f9b236da650bb49a44.jpg"
"1708113391-291","https://www.expat-dakar.com/appartements-a-louer?page=22","Appartement F3 à louer au Point E
2 chambre120 m²
Point-e,
Dakar

15. déc. '23, 17:01

800 000 F Cfa

776454715

776454715

778145360","https://www.expat-dakar.com/annonce/appartement-f3-a-louer-au-point-e-5961157","Appartement F3 à louer au Point E","2","1","","Point-e","Dakar","800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cb6aa26b1b5622ab4a4ef130d2c8fb70/-/horizon-files-prod/ed/picture/qgq98x8r/e2f051b6a480334d868d564971291bd9e00f8a4e.jpg"
"1708113394-292","https://www.expat-dakar.com/appartements-a-louer?page=22","Mermoz Appartement F4 avec garage
3 chambre200 m²
Parcelles Assainies,
Dakar

2. févr., 17:49

700 000 F Cfa

773545293","https://www.expat-dakar.com/annonce/mermoz-appartement-f4-avec-garage-5996076","Mermoz Appartement F4 avec garage","3","4","","Parcelles Assainies","Dakar","700 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3d4867e5d612cfe237a0ddecdc98e1ca/-/horizon-files-prod/ed/picture/qrzvkq4g/d06a78f936be932185127e3dae09421099e19190.jpg"
"1708113399-293","https://www.expat-dakar.com/appartements-a-louer?page=21","Appartement F4 de grand standing
3 chambre170 m²
Virage,
Dakar

vendredi, 23:47

900 000 F Cfa

766051717","https://www.expat-dakar.com/annonce/appartement-f4-de-grand-standing-5996145","Appartement F4 de grand standing","3","","","Virage","Dakar","900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/338dc5efa4953eaebcea5e6fd0f78e5b/-/horizon-files-prod/ed/picture/q785d768/155990bcf8d6acb6121f776f8b4a96edb7a05043.jpg"
"1708113401-294","https://www.expat-dakar.com/appartements-a-louer?page=21","Duplex 4 chambres a louer à Mermoz
4 chambre200 m²
Mermoz,
Dakar

dimanche, 14:01

1 300 000 F Cfa

773121354","https://www.expat-dakar.com/annonce/duplex-4-chambres-a-louer-a-mermoz-5996226","Duplex 4 chambres a louer à Mermoz","4","4","","Mermoz","Dakar","1 300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/26190ff712175ef5d35698295493be65/-/horizon-files-prod/ed/picture/q9m928ev/6f57fe9b2731d7172563d3691a36aa3094601a7d.jpg"
"1708113404-295","https://www.expat-dakar.com/appartements-a-louer?page=21","Appartement 5 pièces au 4e étage Almadies King Fahd
4 chambre320 m²
Almadies,
Dakar

samedi, 12:30

2 450 000 F Cfa

774633788

776686666","https://www.expat-dakar.com/annonce/appartement-5-pieces-au-4e-etage-almadies-king-fahd-5996438","Appartement 5 pièces au 4e étage Almadies King Fahd","4","5","","Almadies","Dakar","2 450 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1dd63c03f1807238e4b438150c3747de/-/horizon-files-prod/ed/picture/qpd656nj/b9666976d464f1d59777c1f7cbab1f7396be9bdf.jpg"
"1708113406-296","https://www.expat-dakar.com/appartements-a-louer?page=21","APPARTEMENT F4 A NGOR ALMADIES

Almadies,
Dakar

samedi, 17:19

900 000 F Cfa

779124343","https://www.expat-dakar.com/annonce/appartement-f4-a-ngor-almadies-5982880","APPARTEMENT F4 A NGOR ALMADIES","","","3 chambres avec salle d'eau, 1 salon avec balcon, 1 cuisine équipée avec rangement, 1 buanderie et 1e toilette visiteurs.

piscine commune, Ascenseur, groupe électrogène, réservoir d'eau, parking, sécurité 24h/24_","Almadies","Dakar","900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/04265f0d71f1a6f1837d1aa4cdc1993e/-/horizon-files-prod/ed/picture/qkrgq465/38911a355fa3ad538e35366cbc59e87f3fddc8ea.jpg"
"1708113408-297","https://www.expat-dakar.com/appartements-a-louer?page=21","Appartement F4 yoff virage
3 chambre210 m²
Almadies,
Dakar

samedi, 17:19

1 500 000 F Cfa

779124343","https://www.expat-dakar.com/annonce/appartement-f4-yoff-virage-5981202","Appartement F4 yoff virage","3","5","","Almadies","Dakar","1 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c27a9201c8d6661e5eaf466b94f150ec/-/horizon-files-prod/ed/picture/qv4eqr88/99d6ab4a3d4d20d1a30f89277ba1d9b62482f4bd.jpg"
"1708113411-298","https://www.expat-dakar.com/appartements-a-louer?page=21","Appartement à louer à amitié
3 chambre100 m²
Amitié,
Dakar

samedi, 20:01

500 000 F Cfa

776953266","https://www.expat-dakar.com/annonce/appartement-a-louer-a-amitie-5996730","Appartement à louer à amitié","3","","","Amitié","Dakar","500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/59b2b9af4740633f5b637c64744fa91a/-/horizon-files-prod/ed/picture/q8v525jr/9b198a55c9021500faa23ce3bc9c7a0689193f23.jpg"
"1708113413-299","https://www.expat-dakar.com/appartements-a-louer?page=21","3 chambres salon almadie
3 chambre
Almadies,
Dakar

samedi, 21:08

500 000 F Cfa

770172620","https://www.expat-dakar.com/annonce/3-chambres-salon-almadie-5996745","3 chambres salon almadie","3","4","","Almadies","Dakar","500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/368907d7797035b5f5bf8c711efdede7/-/horizon-files-prod/ed/picture/q785d5nx/2f2349993cd0648d56156754384523c462729923.jpg"
"1708113417-300","https://www.expat-dakar.com/appartements-a-louer?page=21","2 chambres salon baobab grand mbao
2 chambre
Mbao,
Dakar

samedi, 21:14

170 000 F Cfa

770172620","https://www.expat-dakar.com/annonce/2-chambres-salon-baobab-grand-mbao-5996747","2 chambres salon baobab grand mbao","2","3","","Mbao","Dakar","170 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2fee4ac7597de422eb55908c132dbab1/-/horizon-files-prod/ed/picture/q0gwxwmd/c99408282db62139159b25e0905dccbfa705d26a.jpg"
