web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,detail,superficie,adresse,ville,prix,image_link-src
"1708114256-75","https://www.expat-dakar.com/terrains-a-vendre?page=44","Terrain de 1600 m2 à vendre à Warang

Warang,
Thiès

2. déc. '23, 18:09

Vendeur vérifié

30 000 000 F Cfa

781334747","https://www.expat-dakar.com/annonce/terrain-de-1600-m2-a-vendre-a-warang-5951913","Page 44 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114256-76","https://www.expat-dakar.com/terrains-a-vendre?page=44","Terrain 400m² à vendre à la zac Nord de Thies
400 m²
Thiès,
Thiès

20. oct. '23, 17:27

26 000 000 F Cfa

785403397

+33652597565","https://www.expat-dakar.com/annonce/terrain-400m2-a-vendre-a-la-zac-nord-de-thies-5904723","Page 44 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114256-77","https://www.expat-dakar.com/terrains-a-vendre?page=44","A céder terrain pour projet avicole et agricole
32,000 m²
Mbodiene,
Thiès

18. nov. '23, 11:54

70 000 F Cfa

775671438","https://www.expat-dakar.com/annonce/a-ceder-terrain-pour-projet-avicole-et-agricole-5724502","Page 44 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114258-78","https://www.expat-dakar.com/terrains-a-vendre?page=43","VIP

Terrains a côté du parc technologique de Diamniadio
450 m²
Rufisque,
Dakar

5. oct. '23, 00:31

25 000 000 F Cfa

761819807

774195599","https://www.expat-dakar.com/annonce/terrains-a-cote-du-parc-technologique-de-diamniadio-2891566","Page 43 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114258-79","https://www.expat-dakar.com/terrains-a-vendre?page=43","TERRAIN A VENDRE
200 m²
Keur Massar,
Dakar

7. déc. '23, 16:28

16 000 000 F Cfa

776454697","https://www.expat-dakar.com/annonce/terrain-a-vendre-5955584","Page 43 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114258-80","https://www.expat-dakar.com/terrains-a-vendre?page=43","Des lots de terrains à vendre
200 m²
Mbour,
Thiès

13. déc. '23, 17:28

6 500 000 F Cfa

776606686","https://www.expat-dakar.com/annonce/des-lots-de-terrains-a-vendre-5952217","Page 43 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114258-81","https://www.expat-dakar.com/terrains-a-vendre?page=43","Terrains 4 hectares à Sebikotane
40,000 m²
Sebikotane,
Dakar

7. déc. '23, 10:58

30 000 F Cfa

781650202

773825588

706007777","https://www.expat-dakar.com/annonce/terrains-4-hectares-a-sebikotane-5949223","Page 43 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114258-82","https://www.expat-dakar.com/terrains-a-vendre?page=43","Terrain ni de 1.000 m2 bail individuel Mermoz sotrac
1,000 m²
Mermoz,
Dakar

7. déc. '23, 10:30

1 250 000 000 F Cfa

768115612

768115612","https://www.expat-dakar.com/annonce/terrain-ni-de-1000-m2-bail-individuel-mermoz-sotrac-5955246","Page 43 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114258-83","https://www.expat-dakar.com/terrains-a-vendre?page=43","Un terrain de 300m2 à vendre Malika plage 2nd position
300 m²
VDN,
Dakar

7. déc. '23, 08:47

55 000 000 F Cfa

776396141

773776767

338437979","https://www.expat-dakar.com/annonce/un-terrain-de-300m2-a-vendre-malika-plage-2nd-position-5955136","Page 43 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114258-84","https://www.expat-dakar.com/terrains-a-vendre?page=43","Terrain en face de la nationale N1
400 m²
Mbao,
Dakar

7. déc. '23, 06:15

140 000 000 F Cfa

774304404

765913011","https://www.expat-dakar.com/annonce/terrain-en-face-de-la-nationale-n1-5350476","Page 43 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114258-85","https://www.expat-dakar.com/terrains-a-vendre?page=43","Terrain à vendre à Niakoulrab
150 m²
Niakoul rap,
Dakar

7. déc. '23, 06:14

8 000 000 F Cfa

774304404

765913011","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-niakoulrab-4958880","Page 43 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114258-86","https://www.expat-dakar.com/terrains-a-vendre?page=43","Terrain d'angle en face cité apix
300 m²
Tivaouane peulh,
Dakar

7. déc. '23, 06:04

25 000 000 F Cfa

774304404

765913011","https://www.expat-dakar.com/annonce/terrain-dangle-en-face-cite-apix-5834821","Page 43 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114258-87","https://www.expat-dakar.com/terrains-a-vendre?page=43","Terrain à vendre à kirene
300 m²
Diass,
Thiès

mardi, 06:38

3 000 000 F Cfa

776763097","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-kirene-5944217","Page 43 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114258-88","https://www.expat-dakar.com/terrains-a-vendre?page=43","Terrain prés de l'autoroute à Almadie 2 Rufisque
150 m²
Almadies 2,
Dakar

27. nov. '23, 13:55

30 000 000 F Cfa

774697848","https://www.expat-dakar.com/annonce/terrain-pres-de-lautoroute-a-almadie-2-rufisque-5910244","Page 43 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114261-89","https://www.expat-dakar.com/terrains-a-vendre?page=42","VIP

Terrains a côté du parc technologique de Diamniadio
450 m²
Rufisque,
Dakar

5. oct. '23, 00:31

25 000 000 F Cfa

761819807

774195599","https://www.expat-dakar.com/annonce/terrains-a-cote-du-parc-technologique-de-diamniadio-2891566","Page 42 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114261-90","https://www.expat-dakar.com/terrains-a-vendre?page=42","Terrain d'angle à Thies
375 m²
Thiès,
Thiès

24. janv., 12:53

28 000 000 F Cfa

775402258

765172081","https://www.expat-dakar.com/annonce/terrain-dangle-a-thies-5957900","Page 42 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114261-91","https://www.expat-dakar.com/terrains-a-vendre?page=42","TERRAIN 5HECTARES EN VENTE DIAMNIADIO
50,000 m²
Diamniadio,
Dakar

11. déc. '23, 09:07

3 F Cfa

776576626

772317210

779242728","https://www.expat-dakar.com/annonce/terrain-5hectares-en-vente-diamniadio-5333250","Page 42 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114261-92","https://www.expat-dakar.com/terrains-a-vendre?page=42","Terrain à vendre à lac rose
200 m²
Lac Rose,
Dakar

10. déc. '23, 11:07

25 000 000 F Cfa

775597743","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-lac-rose-5938573","Page 42 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114261-93","https://www.expat-dakar.com/terrains-a-vendre?page=42","TERRAIN À VENDRE LAC ROSE
140,000 m²
Lac Rose,
Dakar

9. déc. '23, 10:47

50 000 F Cfa

776573452","https://www.expat-dakar.com/annonce/terrain-a-vendre-lac-rose-5956578","Page 42 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114261-94","https://www.expat-dakar.com/terrains-a-vendre?page=42","Terrains à vendre à lac Rose
150 m²
Lac Rose,
Dakar

8. déc. '23, 15:42

2 500 000 F Cfa

777682699","https://www.expat-dakar.com/annonce/terrains-a-vendre-a-lac-rose-5956393","Page 42 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114261-95","https://www.expat-dakar.com/terrains-a-vendre?page=42","Terrains à vendre à thies
500,000 m²
Thiès,
Thiès

8. déc. '23, 15:36

225 F Cfa

777682699","https://www.expat-dakar.com/annonce/terrains-a-vendre-a-thies-5956389","Page 42 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114261-96","https://www.expat-dakar.com/terrains-a-vendre?page=42","Terrain de 300m2 à vendre à Toubab Dialaw

Toubab Dialaw,
Thiès

8. déc. '23, 13:32

17 000 000 F Cfa

766393505

772178720

+33777731502","https://www.expat-dakar.com/annonce/terrain-de-300m2-a-vendre-a-toubab-dialaw-5598563","Page 42 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114261-97","https://www.expat-dakar.com/terrains-a-vendre?page=42","Villa à démolir à Dieupeul 450 m2 Tf
450 m²
Dieuppeul,
Dakar

7. déc. '23, 17:08

250 000 000 F Cfa

768115612

768115612","https://www.expat-dakar.com/annonce/villa-a-demolir-a-dieupeul-450-m2-tf-5955643","Page 42 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114261-98","https://www.expat-dakar.com/terrains-a-vendre?page=42","Terrains TF 4 hectares à SALY PORTUGAL

Saly Portudal,
Thiès

7. déc. '23, 16:37

45 000 F Cfa

776606686","https://www.expat-dakar.com/annonce/terrains-tf-4-hectares-a-saly-portugal-5932508","Page 42 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114261-99","https://www.expat-dakar.com/terrains-a-vendre?page=42","TERRAINS ET VILLAS A VENDRE
1 m²
Hann maristes,
Dakar

7. déc. '23, 16:34

1 F Cfa

774336219","https://www.expat-dakar.com/annonce/terrains-et-villas-a-vendre-5955504","Page 42 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114263-100","https://www.expat-dakar.com/terrains-a-vendre?page=41","VIP

kalimo city NDIAKHIRATE
150 m²
Ndiakhirate,
Dakar

mercredi, 15:12

14 000 000 F Cfa

773465808","https://www.expat-dakar.com/annonce/kalimo-city-ndiakhirate-5952873","Page 41 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114263-101","https://www.expat-dakar.com/terrains-a-vendre?page=41","Des terrains à vendre à Yene
150 m²
Yene,
Dakar

13. déc. '23, 09:26

2 000 000 F Cfa

778408443","https://www.expat-dakar.com/annonce/des-terrains-a-vendre-a-yene-5959375","Page 41 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114263-102","https://www.expat-dakar.com/terrains-a-vendre?page=41","Terrain à vendre zone meridien almadies
2,000 m²
Almadies,
Dakar

11. déc. '23, 19:12

2 600 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/terrain-a-vendre-zone-meridien-almadies-5958361","Page 41 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114263-103","https://www.expat-dakar.com/terrains-a-vendre?page=41","Terrain 450 m2 A vendre à Toubab Dialaw
450 m²
Hann maristes,
Dakar

11. déc. '23, 17:02

23 000 000 F Cfa

762668595","https://www.expat-dakar.com/annonce/terrain-450-m2-a-vendre-a-toubab-dialaw-5594124","Page 41 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114263-104","https://www.expat-dakar.com/terrains-a-vendre?page=41","Terrain de 1000m2 titre foncier à vendre
1,000 m²
Almadies,
Dakar

11. déc. '23, 16:06

1 300 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/terrain-de-1000m2-titre-foncier-a-vendre-5958206","Page 41 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114263-105","https://www.expat-dakar.com/terrains-a-vendre?page=41","Terrain à vendre à fenêtre mermoz
15,000 m²
Fenêtre mermoz,
Dakar

11. déc. '23, 14:59

19 500 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-fenetre-mermoz-5667629","Page 41 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114263-106","https://www.expat-dakar.com/terrains-a-vendre?page=41","Terrain de 310m2 titre foncier aux almadies à vendre
310 m²
Almadies,
Dakar

11. déc. '23, 14:58

180 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/terrain-de-310m2-titre-foncier-aux-almadies-a-vendre-5674008","Page 41 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114263-107","https://www.expat-dakar.com/terrains-a-vendre?page=41","Terrain à vendre dakar haut plateau titre foncier
1,800 m²
Plateau,
Dakar

11. déc. '23, 14:57

4 500 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/terrain-a-vendre-dakar-haut-plateau-titre-foncier-5674014","Page 41 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114263-108","https://www.expat-dakar.com/terrains-a-vendre?page=41","Terrain à vendre à castor titre foncier pour investisseur
4,500 m²
Castor,
Dakar

11. déc. '23, 14:55

1 250 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-castor-titre-foncier-pour-investisseur-5870732","Page 41 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114263-109","https://www.expat-dakar.com/terrains-a-vendre?page=41","Terrain à vendre à dakar plateau avec vue sur mer
2,000 m²
Plateau,
Dakar

11. déc. '23, 14:54

5 000 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-dakar-plateau-avec-vue-sur-mer-5872646","Page 41 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114263-110","https://www.expat-dakar.com/terrains-a-vendre?page=41","Terrains de 150m2 titre foncier à vendre aux almadies
150 m²
Almadies,
Dakar

11. déc. '23, 14:53

90 000 000 F Cfa

784879963","https://www.expat-dakar.com/annonce/terrains-de-150m2-titre-foncier-a-vendre-aux-almadies-5872676","Page 41 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114266-111","https://www.expat-dakar.com/terrains-a-vendre?page=40","VIP

Terrains a côté du parc technologique de Diamniadio
450 m²
Rufisque,
Dakar

5. oct. '23, 00:31

25 000 000 F Cfa

761819807

774195599","https://www.expat-dakar.com/annonce/terrains-a-cote-du-parc-technologique-de-diamniadio-2891566","Page 40 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114266-112","https://www.expat-dakar.com/terrains-a-vendre?page=40","Terrain pied dans l’eau yoff ocean
1,100 m²
Yoff,
Dakar

15. déc. '23, 16:10

100 F Cfa

779124343","https://www.expat-dakar.com/annonce/terrain-pied-dans-leau-yoff-ocean-5961136","Page 40 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114266-113","https://www.expat-dakar.com/terrains-a-vendre?page=40","Terrain à vendre Zac Mbao
150 m²
Zac Mbao,
Dakar

15. déc. '23, 15:06

25 000 000 F Cfa

775739032

338218320","https://www.expat-dakar.com/annonce/terrain-a-vendre-zac-mbao-5961072","Page 40 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114266-114","https://www.expat-dakar.com/terrains-a-vendre?page=40","Millenium city lotissement de 20 hectares
150 m²
Niague,
Dakar

6. déc. '23, 16:06

11 900 000 F Cfa

763623458","https://www.expat-dakar.com/annonce/millenium-city-lotissement-de-20-hectares-5954744","Page 40 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114266-115","https://www.expat-dakar.com/terrains-a-vendre?page=40","Terrain à vendre
150 m²
Ndiakhirate,
Dakar

15. déc. '23, 12:48

20 000 000 F Cfa

772207174

780120740","https://www.expat-dakar.com/annonce/terrain-a-vendre-5960986","Page 40 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114266-116","https://www.expat-dakar.com/terrains-a-vendre?page=40","Terrain à vendre aux Almadies, BOA
60,000,000 m²
Almadies,
Dakar

15. déc. '23, 12:46

171 F Cfa

775330437

338203362","https://www.expat-dakar.com/annonce/terrain-a-vendre-aux-almadies-boa-5960987","Page 40 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114266-117","https://www.expat-dakar.com/terrains-a-vendre?page=40","Terrain 247m2 à Touly/Diass
247 m²
Diass,
Thiès

15. déc. '23, 12:25

3 500 000 F Cfa

775403788","https://www.expat-dakar.com/annonce/terrain-247m2-a-toulydiass-5848763","Page 40 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114266-118","https://www.expat-dakar.com/terrains-a-vendre?page=40","Terrain 150 m2 délibération à tivaouane peulh
150 m²
Tivaouane peulh,
Dakar

15. déc. '23, 10:58

Vendeur vérifié

13 000 000 F Cfa

774869912

764513135","https://www.expat-dakar.com/annonce/terrain-150-m2-deliberation-a-tivaouane-peulh-5956231","Page 40 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114266-119","https://www.expat-dakar.com/terrains-a-vendre?page=40","Terrain à vendre aux Almadies 2
210 m²
Almadies 2,
Dakar

26. oct. '23, 08:51

30 000 000 F Cfa

778408443","https://www.expat-dakar.com/annonce/terrain-a-vendre-aux-almadies-2-5874987","Page 40 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114266-120","https://www.expat-dakar.com/terrains-a-vendre?page=40","terrain a vendre a THIES
210 m²
Thiès,
Thiès

14. déc. '23, 13:50

400 000 F Cfa

500 000 F Cfa

Économisez 20%

772080202

781893040","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-thies-5349604","Page 40 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114266-121","https://www.expat-dakar.com/terrains-a-vendre?page=40","Lotissement à Niakourap

Niakoul rap,
Dakar

6. déc. '23, 11:12

7 500 000 F Cfa

776412613","https://www.expat-dakar.com/annonce/lotissement-a-niakourap-5892204","Page 40 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
